sim: transport SOCKET-FREE (S16.0a) — deterministic per seed; TB_SIM_SOCKET=1 restores the wire
sim: 100 runs, seed set 20001..20100
sim: shards 4 (TB_SIM_SHARDS; forked workers, contiguous seed partition, pooled in canonical run order)
sim: enemy scales hp 1.45 / dmg 1.3  |  pair vess/bram  |  ascension A0
sim: economy knobs (none — base config)  |  draft policy v2
sim: TB_SIM_ITEMS=1 — per-run item rows on (S17 pre-audit; additive only)
##TBITEMS##{"run":47,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_toll":[0,1],"lashing_coil":[1,0],"cinderbreak":[1,2],"needle_wall":[0,1],"quiet_mending":[1,0],"square_up":[0,1],"litany_of_mending":[1,0],"drawn_breath":[0,1],"pale_unmaking":[1,0],"rendcall":[0,1],"shroudwork":[0,1],"funeral_lace":[1,0],"crossguard":[0,1],"unpicking":[2,0],"borrowed_hour":[1,1],"seeding_curse":[1,0],"small_rites":[1,0],"counterargument":[0,1],"bellmetal":[0,1],"share_the_fire":[1,0],"roundhouse":[0,1],"wildfire_heart":[0,1],"ashfall":[1,0],"stitchblade":[0,1]},"plays":{"rite_toll":[2,18],"rite_votive":[21,0],"opener":[0,18],"patchwork":[15,0],"brace_up":[0,12],"hatpin":[21,0],"pinprick":[38,1],"knuckle_crack":[0,13],"second_wind":[0,15],"jab":[0,12],"loose_stitch":[18,1],"worn_knife":[9,0],"kindle":[0,11],"needle_wall":[0,8],"lashing_coil":[13,0],"cinderbreak":[6,20],"square_up":[0,10],"drawn_breath":[0,11],"quiet_mending":[4,0],"litany_of_mending":[6,0],"pale_unmaking":[8,0],"shroudwork":[1,8],"rendcall":[0,11],"funeral_lace":[12,0],"crossguard":[0,6],"seeding_curse":[9,0],"borrowed_hour":[2,8],"unpicking":[16,0],"small_rites":[3,0],"counterargument":[0,3],"roundhouse":[0,1],"share_the_fire":[3,0],"ashfall":[2,0],"bellmetal":[0,1],"stitchblade":[0,1],"wildfire_heart":[0,1]},"relics":["braided_censer","census_of_wounds","cracked_bell","pulsekeepers_ring","scar_votive","sealed_reliquary","steadfast_icon","twin_phylactery","vigil_lamp","wedding_knife","whetstone_psalm"]}
##TBITEMS##{"run":48,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_descant":[0,1],"pinprick":[1,0],"crossguard":[0,1],"soot_mark":[1,0],"martyrs_knot":[1,0],"needlework":[2,0],"splinter":[0,1],"tithe_of_thread":[1,0],"wardknot":[0,1],"pyre_vault":[0,1],"pitchfire":[1,0],"patient_breath":[0,1],"tally_of_griefs":[1,0],"stamp_out":[0,1],"tallow_mark":[1,0],"cinch":[0,1],"fan_the_flames":[0,1]},"plays":{"rite_descant":[2,15],"patchwork":[22,0],"jab":[0,21],"hatpin":[13,0],"pinprick":[31,2],"knuckle_crack":[0,17],"kindle":[1,13],"second_wind":[0,6],"opener":[0,16],"brace_up":[1,26],"loose_stitch":[9,0],"crossguard":[1,10],"martyrs_knot":[7,0],"soot_mark":[9,0],"worn_knife":[9,0],"rite_vigil":[9,0],"needlework":[7,2],"splinter":[0,5],"tithe_of_thread":[3,0],"patient_breath":[0,6],"pyre_vault":[0,4],"pitchfire":[3,0],"wardknot":[0,6],"tallow_mark":[2,0],"cinch":[0,4],"stamp_out":[0,6],"tally_of_griefs":[1,1],"fan_the_flames":[0,2]},"relics":["hungry_whetstone","patient_bookmark","pulsekeepers_ring","saints_marrow","sealed_reliquary"]}
##TBITEMS##{"run":49,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_mourners_step":[0,1],"thousand_pins":[2,0],"final_bell":[0,1],"inheritance":[0,1],"needlework":[1,0],"crossguard":[0,1],"square_up":[1,0],"spitespun_mantle":[1,1],"followthrough":[0,1],"lashing_coil":[1,0],"one_two":[0,1],"twinned_cut":[0,1],"patience":[1,0],"roundhouse":[0,1],"brace":[1,0],"cinderbreak":[0,1],"borrowed_hour":[0,1],"black_lattice":[1,0],"share_the_fire":[0,1],"aftershock":[1,0],"seeding_curse":[1,0],"spark":[0,1]},"plays":{"jab":[1,15],"patchwork":[21,0],"brace_up":[0,27],"rite_vigil":[12,0],"hatpin":[20,0],"second_wind":[0,16],"opener":[0,26],"worn_knife":[17,0],"pinprick":[65,1],"knuckle_crack":[0,18],"rite_mourners_step":[0,14],"kindle":[0,19],"loose_stitch":[35,2],"thousand_pins":[36,1],"final_bell":[2,24],"inheritance":[0,10],"needlework":[17,0],"square_up":[12,1],"spitespun_mantle":[5,2],"crossguard":[0,8],"followthrough":[0,11],"twinned_cut":[0,9],"lashing_coil":[18,0],"one_two":[1,10],"roundhouse":[0,7],"patience":[22,2],"borrowed_hour":[2,10],"cinderbreak":[0,10],"brace":[6,0],"share_the_fire":[0,7],"black_lattice":[2,0],"spark":[1,5],"aftershock":[1,0],"seeding_curse":[5,0]},"relics":["braided_censer","cracked_bell","drawn_curtain","iron_girdle","needlecase_of_saint_morrow","patient_bookmark","steadfast_icon","twin_phylactery","vigil_lamp","whetstone_psalm"]}
##TBITEMS##{"run":50,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_mourners_step":[0,1],"two_as_one":[1,0],"rendcall":[0,1],"slow_burn":[2,0],"candle_watch":[1,1],"rend_the_weave":[1,0],"hammerfall":[0,1],"widows_arithmetic":[1,0],"one_two":[0,1],"cross_counter":[1,0],"drawn_breath":[0,1],"funeral_lace":[1,0],"square_up":[0,1],"thornward":[1,0],"aftershock":[0,1],"lashing_coil":[1,0],"held_breath":[0,1],"brand":[1,0],"splinter":[0,1],"needle_wall":[1,0],"roundhouse":[0,1],"stitchblade":[0,2],"graverust":[1,0],"crack_the_seal":[0,1]},"plays":{"pinprick":[34,1],"brace_up":[2,7],"patchwork":[19,0],"rite_mourners_step":[0,9],"hatpin":[10,1],"second_wind":[0,11],"jab":[0,16],"loose_stitch":[18,1],"opener":[0,18],"rite_knell":[8,1],"worn_knife":[8,0],"knuckle_crack":[0,10],"kindle":[0,11],"slow_burn":[9,1],"rendcall":[0,13],"two_as_one":[5,0],"hammerfall":[0,12],"candle_watch":[8,7],"cross_counter":[3,1],"widows_arithmetic":[9,0],"one_two":[0,6],"drawn_breath":[0,8],"square_up":[0,7],"funeral_lace":[5,1],"aftershock":[0,3],"rend_the_weave":[5,0],"thornward":[8,0],"lashing_coil":[3,0],"held_breath":[0,6],"brand":[5,1],"roundhouse":[0,3],"splinter":[0,2],"needle_wall":[4,0],"stitchblade":[0,2],"crack_the_seal":[0,2],"graverust":[1,0]},"relics":["ashen_censer","braided_censer","bridegrooms_knot","drawn_curtain","ember_coal","loom_of_two_hands","needlecase_of_saint_morrow","sealed_reliquary","vigil_lamp","wedding_knife"]}
##TBITEMS##{"run":51,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_pyre_brand":[0,1],"thornward":[1,0],"call_and_answer":[0,1],"pitchfire":[1,0],"waxbound_oath":[0,1],"patient_knife":[1,0],"hammerfall":[0,1],"stolen_breath":[0,1],"saturate":[1,0],"kindle":[0,1],"thousand_pins":[1,0],"roundhouse":[0,1],"crossing_blow":[1,0],"pummel":[0,1],"spite_stitch":[1,0],"wildfire_heart":[0,1],"twinned_cut":[0,2],"final_word":[1,0],"banked_coals":[1,0]},"plays":{"pinprick":[33,0],"loose_stitch":[16,1],"brace_up":[2,39],"patchwork":[30,1],"hatpin":[12,0],"kindle":[0,19],"opener":[0,17],"rite_vigil":[9,0],"worn_knife":[13,0],"rite_pyre_brand":[0,16],"knuckle_crack":[0,17],"jab":[0,23],"second_wind":[0,10],"call_and_answer":[0,3],"pitchfire":[8,0],"thornward":[11,0],"waxbound_oath":[0,9],"patient_knife":[8,0],"stolen_breath":[1,6],"hammerfall":[0,9],"saturate":[5,0],"roundhouse":[0,5],"thousand_pins":[4,0],"pummel":[0,1],"crossing_blow":[2,0],"twinned_cut":[0,2],"spite_stitch":[6,0],"wildfire_heart":[0,1],"final_word":[1,1],"banked_coals":[1,0]},"relics":["bridegrooms_knot","chord_of_the_choir","hexwrought_locket","iron_girdle","needlecase_of_saint_morrow","patient_bookmark","tithing_bowl","wedding_knife","whetstone_psalm"]}
##TBITEMS##{"run":52,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_toll":[0,1],"two_as_one":[1,1],"cinderbreak":[0,1],"tithe_of_thread":[1,0],"stitchblade":[0,1],"inkwell_curse":[2,0],"roundhouse":[0,1],"bellringer":[1,0],"litany_of_mending":[0,1],"threadlight":[1,0],"stamp_out":[0,1],"small_rites":[1,0],"tally_of_griefs":[1,0],"final_bell":[0,1],"rend_the_weave":[1,0],"body_blow":[0,1],"splinter":[0,1],"loose_stitch":[1,0],"keepsake":[1,0],"wildfire_heart":[0,1],"borrowed_hour":[1,0],"twinned_cut":[0,1]},"plays":{"jab":[1,16],"pinprick":[42,2],"patchwork":[39,0],"hatpin":[14,1],"second_wind":[0,11],"opener":[0,18],"brace_up":[0,24],"rite_vigil":[13,0],"kindle":[0,13],"knuckle_crack":[0,11],"loose_stitch":[28,2],"rite_toll":[0,15],"worn_knife":[7,0],"tithe_of_thread":[5,0],"stitchblade":[0,11],"two_as_one":[7,3],"cinderbreak":[0,12],"litany_of_mending":[0,5],"inkwell_curse":[18,1],"roundhouse":[0,11],"bellringer":[4,0],"threadlight":[15,0],"stamp_out":[0,6],"small_rites":[10,0],"tally_of_griefs":[9,0],"final_bell":[0,6],"body_blow":[0,3],"rend_the_weave":[8,0],"splinter":[0,2],"wildfire_heart":[0,2],"borrowed_hour":[2,0],"keepsake":[1,0]},"relics":["ashen_censer","cracked_bell","ember_coal","loom_of_two_hands","needlecase_of_saint_morrow","saints_marrow","scar_votive","steadfast_icon","threadspool_reliquary","vigil_lamp"]}
##TBITEMS##{"run":53,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_toll":[0,1],"shared_sigil":[1,0],"spark":[0,1],"pitchfire":[1,0],"seeding_curse":[1,0],"bellmetal":[0,1],"brand":[1,0],"seam_split":[0,1],"carrion_lace":[1,0],"call_and_answer":[0,1],"litany_of_mending":[1,0],"followthrough":[0,1],"ashfall":[1,0],"votive_thread":[0,1],"braided_malice":[1,0],"eye_for_an_opening":[0,1],"loose_stitch":[1,0],"cinderfall":[0,1],"stitchblade":[0,1],"funeral_lace":[1,0],"bellringer":[0,1],"soot_mark":[1,0],"cinch":[1,0],"firewatch":[0,1],"inkwell_curse":[1,0],"spite_stitch":[1,0],"two_as_one":[1,0]},"plays":{"jab":[0,14],"hatpin":[11,0],"patchwork":[16,0],"rite_knell":[15,0],"second_wind":[0,13],"opener":[0,16],"loose_stitch":[15,0],"brace_up":[0,19],"pinprick":[24,0],"knuckle_crack":[0,11],"rite_toll":[1,17],"worn_knife":[8,0],"kindle":[0,11],"shared_sigil":[10,0],"spark":[1,14],"pitchfire":[6,0],"seam_split":[0,6],"brand":[4,0],"bellmetal":[0,5],"seeding_curse":[8,0],"carrion_lace":[4,0],"call_and_answer":[1,6],"ashfall":[5,0],"followthrough":[1,6],"litany_of_mending":[2,0],"braided_malice":[6,0],"votive_thread":[0,4],"cinderfall":[0,5],"stitchblade":[0,4],"bellringer":[0,2],"funeral_lace":[3,0],"spite_stitch":[1,0],"inkwell_curse":[1,0]},"relics":["ashen_censer","drawn_curtain","ember_coal","hexwrought_locket","hungry_whetstone","knotted_votive","needlecase_of_saint_morrow","threadspool_reliquary","vigil_lamp","wedding_knife","whetstone_psalm"]}
##TBITEMS##{"run":54,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_pyre_brand":[0,1],"patient_breath":[1,0],"cinderbreak":[0,2],"quiet_mending":[0,1],"unpicking":[1,0],"crack_the_seal":[1,0],"banked_coals":[0,1],"seeding_curse":[1,0],"cross_counter":[0,1],"litany_of_mending":[0,1],"rend_the_weave":[1,0],"bellringer":[0,1],"stoke":[1,0],"graverust":[1,0],"haymaker":[0,1],"needle_wall":[1,0],"aftershock":[0,1],"spite_stitch":[1,0],"festering_knot":[1,0],"brace":[0,1],"bellows":[1,0]},"plays":{"pinprick":[32,0],"brace_up":[1,35],"patchwork":[34,2],"rite_vigil":[13,0],"jab":[0,20],"second_wind":[0,14],"opener":[2,19],"loose_stitch":[19,0],"hatpin":[28,0],"kindle":[0,10],"worn_knife":[8,0],"rite_pyre_brand":[0,14],"knuckle_crack":[0,15],"unpicking":[15,1],"cinderbreak":[0,12],"patient_breath":[9,0],"quiet_mending":[0,7],"banked_coals":[0,6],"crack_the_seal":[11,0],"cross_counter":[0,6],"seeding_curse":[13,0],"litany_of_mending":[0,8],"stoke":[3,1],"bellringer":[0,3],"rend_the_weave":[4,0],"graverust":[4,0],"haymaker":[0,5],"needle_wall":[6,0],"spite_stitch":[4,0],"bellows":[1,0],"brace":[0,2],"festering_knot":[1,0]},"relics":["hungry_whetstone","knotted_votive","saints_marrow","threadspool_reliquary","twin_phylactery"]}
##TBITEMS##{"run":55,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_mourners_step":[0,1],"widows_arithmetic":[1,0],"cinderbreak":[0,2],"kindle":[1,0],"twinned_cut":[0,2],"small_rites":[1,0],"splinter":[0,1],"brace":[1,0],"spindle_step":[0,1],"pale_unmaking":[1,0],"crossing_blow":[0,1],"second_wind":[1,0],"thousand_pins":[1,0],"pitchfire":[1,0],"seamripper":[1,0],"ember_jab":[0,1],"gravebloom":[1,0],"followthrough":[0,1],"tally_of_griefs":[1,1],"graverust":[1,0],"banked_coals":[0,1],"ashfall":[1,0],"inkwell_curse":[1,0],"stamp_out":[0,1],"lashing_coil":[1,0]},"plays":{"jab":[2,15],"pinprick":[33,1],"patchwork":[24,2],"brace_up":[0,24],"hatpin":[11,0],"kindle":[12,10],"rite_vigil":[11,0],"rite_mourners_step":[0,13],"knuckle_crack":[0,17],"loose_stitch":[20,0],"second_wind":[5,8],"opener":[2,15],"worn_knife":[9,0],"widows_arithmetic":[13,0],"cinderbreak":[0,19],"twinned_cut":[0,15],"splinter":[0,6],"spindle_step":[2,7],"small_rites":[11,0],"brace":[8,0],"crossing_blow":[0,6],"pale_unmaking":[8,0],"pitchfire":[3,0],"gravebloom":[1,0],"tally_of_griefs":[1,7],"thousand_pins":[7,0],"ember_jab":[0,7],"graverust":[2,0],"followthrough":[0,2],"stamp_out":[0,3],"lashing_coil":[2,0],"banked_coals":[0,2],"ashfall":[1,0]},"relics":["ashen_censer","census_of_wounds","ember_coal","iron_girdle","kindling_bundle","saints_marrow","steadfast_icon","threadspool_reliquary","tithing_bowl"]}
##TBITEMS##{"run":56,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_knell":[1,0],"rite_pyre_brand":[0,1],"spitespun_mantle":[2,0],"pummel":[0,1],"fan_the_flames":[1,0],"cinch":[0,3],"withering":[1,0],"relentless":[0,1],"thornward":[0,1],"waxbound_oath":[2,0],"ash_harvest":[0,1],"bellows":[2,0],"gathering_slack":[1,0],"one_two":[0,1],"second_wind":[1,0],"tally_of_griefs":[1,0],"stamp_out":[0,1],"pinprick":[1,0],"body_blow":[0,1],"small_rites":[1,0],"aftershock":[0,1],"black_lattice":[0,1],"cinderbreak":[0,1],"seamripper":[0,1]},"plays":{"loose_stitch":[15,1],"opener":[2,10],"brace_up":[0,16],"patchwork":[22,0],"rite_knell":[15,0],"rite_pyre_brand":[0,12],"kindle":[0,9],"jab":[0,11],"worn_knife":[6,0],"hatpin":[8,0],"pinprick":[41,0],"knuckle_crack":[0,9],"second_wind":[6,9],"fan_the_flames":[12,0],"spitespun_mantle":[4,1],"cinch":[0,17],"relentless":[0,7],"withering":[13,0],"thornward":[0,6],"pummel":[0,5],"bellows":[7,0],"ash_harvest":[0,6],"waxbound_oath":[3,0],"one_two":[0,4],"tally_of_griefs":[9,1],"stamp_out":[0,5],"gathering_slack":[6,0],"body_blow":[0,5],"small_rites":[4,0],"aftershock":[0,2],"cinderbreak":[0,1],"black_lattice":[0,1],"seamripper":[0,1]},"relics":["braided_censer","chord_of_the_choir","covetous_psalter","drawn_curtain","iron_girdle","kindling_bundle","knotted_votive","patient_bookmark","twin_phylactery","vigil_lamp","wedding_knife"]}
##TBITEMS##{"run":57,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_shroud":[1,0],"rite_descant":[0,1],"spite_stitch":[1,0],"counterargument":[0,1],"shared_sigil":[1,0],"final_word":[1,0],"bellringer":[0,1],"one_two":[1,0],"stitchblade":[0,1],"measured_cut":[1,0],"twinned_cut":[0,1],"linked_shields":[1,0],"eye_of_the_loom":[1,0],"stamp_out":[0,1],"black_lattice":[0,1],"inkwell_curse":[2,0],"followthrough":[0,1],"litany_of_mending":[1,0],"cinch":[0,1],"cross_counter":[0,1],"tallow_mark":[1,0],"selvage":[0,1],"hollow_seam":[1,0],"thousand_pins":[1,0],"pummel":[0,1],"borrowed_hour":[1,0],"hammerfall":[0,1],"soot_mark":[1,0],"rend_the_weave":[1,0]},"plays":{"worn_knife":[9,1],"jab":[1,13],"hatpin":[9,0],"pinprick":[41,2],"knuckle_crack":[0,13],"second_wind":[0,18],"opener":[3,23],"loose_stitch":[19,0],"rite_descant":[1,21],"brace_up":[1,35],"kindle":[0,16],"patchwork":[20,0],"spite_stitch":[8,0],"shared_sigil":[17,0],"rite_shroud":[10,1],"counterargument":[0,12],"bellringer":[0,10],"one_two":[5,0],"stitchblade":[0,10],"final_word":[9,0],"linked_shields":[12,0],"twinned_cut":[0,6],"measured_cut":[2,0],"stamp_out":[0,12],"eye_of_the_loom":[9,0],"followthrough":[0,3],"cinch":[0,4],"litany_of_mending":[2,0],"tallow_mark":[10,0],"cross_counter":[1,4],"inkwell_curse":[5,0],"thousand_pins":[3,0],"pummel":[0,4],"selvage":[0,1],"hollow_seam":[2,0],"rend_the_weave":[2,0],"borrowed_hour":[3,0],"black_lattice":[0,1],"hammerfall":[0,2]},"relics":["ashen_censer","braided_censer","cracked_bell","iron_girdle","kindling_bundle","knotted_votive","patient_bookmark","tithing_bowl","wedding_knife","whetstone_psalm"]}
##TBITEMS##{"run":58,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_toll":[0,1],"wardknot":[1,0],"followthrough":[0,1],"loose_stitch":[0,1],"waxbound_oath":[1,0],"cinderfall":[0,2],"slow_burn":[1,0],"thornward":[1,0],"forgefire":[0,1],"litany_of_mending":[1,0],"mendthread":[0,1],"borrowed_hour":[1,0],"patience":[0,1],"two_as_one":[1,0],"stamp_out":[0,1],"brand":[1,0],"splinter":[0,1],"black_lattice":[1,0],"pummel":[0,1],"needlework":[1,0],"body_blow":[0,1],"kindle":[1,0],"selvage":[0,1],"funeral_lace":[1,0],"final_bell":[0,1],"seam_split":[0,1]},"plays":{"pinprick":[43,0],"jab":[0,14],"loose_stitch":[18,16],"rite_toll":[0,19],"patchwork":[27,0],"brace_up":[0,27],"worn_knife":[9,0],"kindle":[3,13],"hatpin":[10,1],"second_wind":[0,15],"opener":[0,18],"knuckle_crack":[0,12],"followthrough":[0,8],"rite_vigil":[10,0],"wardknot":[11,0],"waxbound_oath":[8,0],"slow_burn":[14,0],"cinderfall":[0,24],"mendthread":[0,7],"litany_of_mending":[9,0],"thornward":[13,0],"forgefire":[0,3],"patience":[2,11],"borrowed_hour":[9,0],"two_as_one":[10,0],"brand":[7,0],"splinter":[0,3],"pummel":[0,3],"black_lattice":[3,1],"stamp_out":[0,3],"body_blow":[0,3],"needlework":[3,0],"selvage":[0,2],"final_bell":[0,2],"funeral_lace":[3,0],"seam_split":[0,1]},"relics":["census_of_wounds","chord_of_the_choir","loom_of_two_hands","needlecase_of_saint_morrow","pulsekeepers_ring","saints_marrow","scar_votive","sealed_reliquary","threadspool_reliquary","wedding_knife"]}
##TBITEMS##{"run":59,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_votive":[1,0],"rite_mourners_step":[0,1],"gravebloom":[2,0],"roundhouse":[0,2],"shoulder_through":[1,0],"stitchblade":[0,1],"spite_stitch":[1,0],"avalanche":[0,1],"soot_mark":[1,0],"lashing_coil":[1,0],"stamp_out":[0,1],"followthrough":[1,0],"stolen_breath":[0,1],"small_rites":[1,0],"keepsake":[1,0],"wildfire_heart":[0,1],"shared_sigil":[1,0],"rendcall":[0,1],"spark":[1,0],"splinter":[0,1],"cross_counter":[0,2],"brace":[1,0],"needles_verdict":[1,0],"patient_knife":[0,1]},"plays":{"hatpin":[13,0],"pinprick":[35,1],"worn_knife":[12,0],"second_wind":[1,13],"brace_up":[0,26],"jab":[0,12],"loose_stitch":[19,0],"patchwork":[24,0],"opener":[2,21],"rite_mourners_step":[0,13],"knuckle_crack":[0,12],"kindle":[0,12],"rite_votive":[17,1],"gravebloom":[4,0],"stitchblade":[0,7],"shoulder_through":[11,0],"roundhouse":[0,12],"avalanche":[0,11],"spite_stitch":[9,0],"soot_mark":[9,0],"stolen_breath":[2,6],"lashing_coil":[8,0],"stamp_out":[0,8],"followthrough":[6,0],"small_rites":[6,1],"spark":[6,0],"keepsake":[2,0],"rendcall":[0,4],"shared_sigil":[5,0],"splinter":[0,1],"cross_counter":[0,2],"patient_knife":[0,3],"needles_verdict":[2,0],"brace":[1,0]},"relics":["braided_censer","bridegrooms_knot","census_of_wounds","chord_of_the_choir","ember_coal","loom_of_two_hands","needlecase_of_saint_morrow","pulsekeepers_ring","scar_votive","steadfast_icon","vigil_lamp"]}
##TBITEMS##{"run":60,"outcome":"game_over","act":2,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_shroud":[1,0],"rite_toll":[0,1],"seeding_curse":[1,0],"splinter":[0,1],"brand":[1,0],"patience":[0,1],"needlework":[1,0],"roundhouse":[0,1],"seam_split":[0,1],"selvage":[1,1],"withering":[1,0],"share_the_fire":[0,1],"wind_up":[1,0],"unpicking":[1,0],"stamp_out":[0,1],"avalanche":[1,0],"measured_cut":[0,1],"graverust":[1,0],"firewatch":[0,1],"thornward":[2,0],"body_blow":[0,1],"forearm_wall":[1,0],"twinned_cut":[0,1]},"plays":{"rite_toll":[0,20],"brace_up":[1,37],"hatpin":[18,1],"pinprick":[40,0],"patchwork":[34,2],"kindle":[1,13],"jab":[0,16],"second_wind":[0,15],"knuckle_crack":[0,13],"loose_stitch":[19,0],"opener":[0,20],"rite_shroud":[16,0],"worn_knife":[7,1],"patience":[2,17],"seeding_curse":[18,0],"splinter":[1,10],"brand":[7,0],"seam_split":[0,12],"roundhouse":[0,16],"needlework":[13,0],"selvage":[6,2],"wind_up":[14,2],"withering":[11,0],"share_the_fire":[2,11],"unpicking":[9,0],"avalanche":[4,0],"stamp_out":[0,8],"firewatch":[0,6],"graverust":[4,0],"measured_cut":[0,4],"forearm_wall":[6,0],"thornward":[8,0],"body_blow":[0,4],"twinned_cut":[0,1]},"relics":["covetous_psalter","drawn_curtain","loom_of_two_hands","needlecase_of_saint_morrow","pulsekeepers_ring","sealed_reliquary"]}
##TBITEMS##{"run":61,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_shroud":[1,0],"rite_pyre_brand":[0,1],"eye_of_the_loom":[1,0],"bellringer":[0,1],"drumbeat":[1,0],"burr_shell":[0,1],"rend_the_weave":[2,0],"brace":[0,1],"threadlight":[0,1],"small_rites":[1,0],"forgefire":[0,1],"forearm_wall":[1,1],"withering":[1,0],"one_two":[0,2],"tallow_mark":[1,0],"call_and_answer":[0,1],"immovable":[1,0],"saturate":[1,0],"candle_watch":[0,1],"hold_the_line":[1,0],"thornward":[1,0],"fan_the_flames":[0,1],"stitchblade":[0,1],"crack_the_seal":[0,1]},"plays":{"brace_up":[0,38],"opener":[0,18],"pinprick":[36,1],"rite_shroud":[7,0],"worn_knife":[9,1],"kindle":[0,16],"patchwork":[17,0],"hatpin":[13,0],"knuckle_crack":[0,14],"rite_pyre_brand":[0,18],"loose_stitch":[17,1],"jab":[1,17],"second_wind":[0,17],"bellringer":[0,16],"burr_shell":[0,13],"eye_of_the_loom":[12,0],"drumbeat":[9,0],"rend_the_weave":[19,0],"threadlight":[3,13],"forearm_wall":[6,8],"forgefire":[0,5],"brace":[0,10],"small_rites":[12,0],"one_two":[0,14],"withering":[8,0],"tallow_mark":[6,0],"call_and_answer":[0,3],"hold_the_line":[2,0],"saturate":[4,0],"candle_watch":[0,3],"immovable":[1,0],"stitchblade":[0,3],"crack_the_seal":[0,2],"fan_the_flames":[0,2],"thornward":[1,0]},"relics":["census_of_wounds","cracked_bell","drawn_curtain","hexwrought_locket","hungry_whetstone","pulsekeepers_ring","scar_votive","sealed_reliquary","tithing_bowl","twin_phylactery"]}
##TBITEMS##{"run":62,"outcome":"victory","act":3,"characters":{"p1":"vess","p2":"bram"},"cards":{"rite_vigil":[1,0],"rite_mourners_step":[0,1],"carrion_lace":[1,0],"call_and_answer":[0,2],"spite_stitch":[1,1],"tithe_of_thread":[0,1],"pitchfire":[1,0],"gathering_slack":[1,0],"one_two":[0,1],"brand":[1,0],"rend_the_weave":[1,0],"relentless":[0,1],"hollow_seam":[0,1],"two_as_one":[1,1],"eye_of_the_loom":[0,1],"splinter":[1,0],"stamp_out":[0,1],"stokers_due":[1,0],"seeding_curse":[1,0],"seam_split":[0,1],"saturate":[1,0],"bellringer":[0,1],"widows_arithmetic":[1,0],"tallow_mark":[1,0]},"plays":{"hatpin":[23,2],"jab":[0,19],"brace_up":[1,27],"pinprick":[42,0],"second_wind":[0,14],"opener":[1,22],"knuckle_crack":[0,19],"loose_stitch":[17,0],"rite_vigil":[10,0],"patchwork":[24,1],"rite_mourners_step":[0,18],"worn_knife":[13,0],"kindle":[1,11],"call_and_answer":[2,7],"carrion_lace":[14,0],"spite_stitch":[11,12],"tithe_of_thread":[0,2],"gathering_slack":[9,0],"pitchfire":[9,0],"one_two":[0,5],"brand":[4,0],"rend_the_weave":[8,1],"relentless":[0,4],"hollow_seam":[0,7],"eye_of_the_loom":[1,7],"two_as_one":[3,4],"stokers_due":[2,0],"splinter":[4,0],"stamp_out":[0,6],"seeding_curse":[5,0],"seam_split":[0,4],"saturate":[3,0],"tallow_mark":[3,0],"widows_arithmetic":[2,0],"bellringer":[0,1]},"relics":["ashen_censer","ember_coal","hexwrought_locket","kindling_bundle","knotted_votive","loom_of_two_hands","scar_votive","sealed_reliquary","steadfast_icon","tithing_bowl","whetstone_psalm"]}
